Genome_ID,Species,Accession,Study_group,GC001,GC002,GC003,GC004,GC005,GC006,GC007,GC008,GC009,GC010,GC011,GC012,GC013,GC014,GC015,GC016,GC017,GC018,GC019,GC020,GC021,GC022,GC023,GC024,GC025,GC027,GC029,GC030,GC031,GC032,GC033
LABG_0414,Lactiplantibacillus plantarum,GCF_057074005.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0415,Lactiplantibacillus argentoratensis,GCF_057074015.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0416,Lactiplantibacillus plantarum,GCF_057365125.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0417,Lactiplantibacillus plantarum,GCF_057400285.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0418,Lactiplantibacillus plantarum,GCF_057400295.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0419,Lactiplantibacillus plantarum,GCF_057418535.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0420,Lactiplantibacillus plantarum,GCF_057418565.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0421,Lactiplantibacillus plantarum,GCF_057418615.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0422,Lactiplantibacillus plantarum,GCF_057418625.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0423,Lactiplantibacillus plantarum,GCF_057418965.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0424,Lactiplantibacillus plantarum,GCF_057457675.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0425,Lactiplantibacillus plantarum,GCF_057736435.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0426,Lactiplantibacillus plantarum,GCF_057736635.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0427,Lactiplantibacillus plantarum,GCF_057785035.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0428,Lactiplantibacillus plantarum,GCF_057786755.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0429,Lactiplantibacillus plantarum,GCF_057815115.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0430,Lactiplantibacillus plantarum,GCF_057895855.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0431,Lactiplantibacillus plantarum,GCF_058066585.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0432,Lactiplantibacillus plantarum,GCF_058091815.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0433,Lactiplantibacillus plantarum,GCF_058134385.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0434,Lactiplantibacillus plantarum,GCF_058134395.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0435,Lactiplantibacillus plantarum,GCF_058134425.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0436,Lactiplantibacillus argentoratensis,GCF_058134445.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0437,Lactiplantibacillus plantarum,GCF_058134455.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0438,Lactiplantibacillus plantarum,GCF_058134485.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0439,Lactiplantibacillus plantarum,GCF_058134505.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0440,Lactiplantibacillus plantarum,GCF_058134515.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0441,Lactiplantibacillus plantarum,GCF_058134545.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0442,Lactiplantibacillus plantarum,GCF_058134565.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0443,Lactiplantibacillus plantarum,GCF_058134575.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0444,Lactiplantibacillus argentoratensis,GCF_058134605.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0445,Lactiplantibacillus plantarum,GCF_058134625.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0446,Lactiplantibacillus plantarum,GCF_058134635.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0447,Lactiplantibacillus argentoratensis,GCF_058134665.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0448,Lactiplantibacillus argentoratensis,GCF_058134675.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0449,Lactiplantibacillus argentoratensis,GCF_058134705.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0450,Lactiplantibacillus argentoratensis,GCF_058134725.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0451,Lactiplantibacillus argentoratensis,GCF_058134735.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0452,Lactiplantibacillus plantarum,GCF_058134785.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0453,Lactiplantibacillus plantarum,GCF_058134795.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0454,Lactiplantibacillus plantarum,GCF_058134825.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0455,Lactiplantibacillus plantarum,GCF_058134845.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0456,Lactiplantibacillus plantarum,GCF_058134875.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0457,Lactiplantibacillus plantarum,GCF_058134895.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0458,Lactiplantibacillus argentoratensis,GCF_058134935.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0459,Lactiplantibacillus plantarum,GCF_058134955.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0460,Lactiplantibacillus plantarum,GCF_058135345.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0461,Lactiplantibacillus argentoratensis,GCF_058135385.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0462,Lactiplantibacillus plantarum,GCF_058135485.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0463,Lactiplantibacillus plantarum,GCF_058437055.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0464,Lactiplantibacillus plantarum,GCF_059031825.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0465,Lactiplantibacillus plantarum,GCF_059488785.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0466,Lactiplantibacillus plantarum,GCF_059547555.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0467,Lactiplantibacillus carotarum,GCF_947539765.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0468,Lactiplantibacillus xiangfangensis,GCF_963243495.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0469,Lactiplantibacillus pentosus,GCF_964063425.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0470,Lactiplantibacillus plantarum,GCF_964065245.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0471,Lactiplantibacillus plantarum,GCF_964065445.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0472,Lactiplantibacillus plantarum,GCF_964084915.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0473,Lactiplantibacillus plantarum,GCF_964200455.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0474,Lactiplantibacillus plantarum,GCF_965286275.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0475,Lactiplantibacillus argentoratensis,GCF_965286285.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0476,Lactiplantibacillus argentoratensis,GCF_965286295.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0477,Lactiplantibacillus plantarum,GCF_965286415.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0478,Lactiplantibacillus plantarum,GCF_965286495.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0479,Lactiplantibacillus plantarum,GCF_965286625.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0480,Lactiplantibacillus plantarum,GCF_982553825.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0481,Lactiplantibacillus plantarum,GCF_982553985.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0482,Lactiplantibacillus plantarum,GCF_982554065.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0483,Lactobacillus acidophilus,GCF_034298135.1,core_LAB,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
LABG_0484,Lactobacillus brevis,GCF_900475625.1,core_LAB,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
LABG_0485,Lactobacillus casei,GCF_000829055.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
LABG_0486,Lactobacillus crispatus,GCF_009769205.1,core_LAB,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
LABG_0487,Lactobacillus delbrueckii subsp. bulgaricus,GCF_000056065.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1
LABG_0488,Lactobacillus farciminis,GCF_002706745.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
LABG_0489,Lactobacillus fermentum,GCF_005341425.1,core_LAB,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
LABG_0490,Lactobacillus gasseri,GCF_000014425.1,core_LAB,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
LABG_0491,Lactobacillus helveticus,GCF_046109915.1,core_LAB,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
LABG_0492,Lactobacillus johnsonii,GCF_014058685.1,core_LAB,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
LABG_0493,Lactobacillus murinus,GCF_003288115.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
LABG_0494,Lactobacillus paracasei,GCF_000155515.2,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0495,Lactobacillus rhamnosus,GCF_900636965.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
LABG_0496,Lactobacillus sakei,GCF_054890615.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
LABG_0497,Lactobacillus salivarius,GCF_035231985.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LABG_0498,Lactococcus lactis,GCF_003176835.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
LABG_0499,Leuconostoc argentinum,GCF_000179875.1,core_LAB,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
LABG_0500,Leuconostoc citreum,GCF_007954785.1,core_LAB,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
LABG_0501,Leuconostoc mesenteroides,GCF_000014445.1,core_LAB,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
LABG_0502,Pediococcus pentosaceus,GCF_000014505.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
LABG_0503,Propionibacterium freudenreichii subsp. shermanii,GCF_058410905.1,fermentative_non_LAB,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0
LABG_0504,Streptococcus thermophilus,GCF_903886475.1,core_LAB,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
LABG_0505,Weissella cibaria,GCF_001951095.1,core_LAB,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
LABG_0506,Weissella confusa,GCF_004771075.1,core_LAB,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
LABG_0507,Weissella koreensis,GCF_000219805.1,core_LAB,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1
